library,graph,vertices,edges,cores,mst_weight,mst_edges,time_ms
spla,road-belgium-osm.mtx,1441295,3099940,1,715095596,1441294,3199.547000
spla,road-belgium-osm.mtx,1441295,3099940,1,715095596,1441294,3174.712000
spla,road-belgium-osm.mtx,1441295,3099940,1,715095596,1441294,3169.455000
spla,road-belgium-osm.mtx,1441295,3099940,1,715095596,1441294,3152.358000
spla,road-belgium-osm.mtx,1441295,3099940,1,715095596,1441294,3139.167000
