library,graph,vertices,edges,cores,mst_weight,mst_edges,time_ms
spla,USA-road-d.COL.mtx,435666,1042400,1,433824861,435665,3337.993000
spla,USA-road-d.COL.mtx,435666,1042400,1,433824861,435665,3258.198000
spla,USA-road-d.COL.mtx,435666,1042400,1,433824861,435665,3268.242000
spla,USA-road-d.COL.mtx,435666,1042400,1,433824861,435665,3261.812000
spla,USA-road-d.COL.mtx,435666,1042400,1,433824861,435665,1970.570000
