library,graph,vertices,edges,cores,mst_weight,mst_edges,time_ms
spark,road-belgium-osm.mtx,1441295,1549970,12,-1.214111099E9,1441294,36554.02
spark,road-belgium-osm.mtx,1441295,1549970,12,-1.214111099E9,1441294,35753.27
spark,road-belgium-osm.mtx,1441295,1549970,12,-1.214111099E9,1441294,36165.61
spark,road-belgium-osm.mtx,1441295,1549970,12,-1.214111099E9,1441294,35568.81
spark,road-belgium-osm.mtx,1441295,1549970,12,-1.214111099E9,1441294,36491.74
