library,graph,vertices,edges,cores,mst_weight,mst_edges,time_ms
spla,delaunay_n19.mtx,524288,3145646,1,404219486,524287,6334.256000
spla,delaunay_n19.mtx,524288,3145646,1,404219486,524287,6359.631000
spla,delaunay_n19.mtx,524288,3145646,1,404219486,524287,6362.873000
spla,delaunay_n19.mtx,524288,3145646,1,404219486,524287,6398.814000
spla,delaunay_n19.mtx,524288,3145646,1,404219486,524287,7228.273000
