library,graph,vertices,edges,cores,mst_weight,mst_edges,time_ms
spla,soc-lastfm.mtx,1191805,9038660,1,861364194,1191804,30550.125000
spla,soc-lastfm.mtx,1191805,9038660,1,861364194,1191804,30960.961000
spla,soc-lastfm.mtx,1191805,9038660,1,861364194,1191804,32147.354000
spla,soc-lastfm.mtx,1191805,9038660,1,861364194,1191804,29134.812000
spla,soc-lastfm.mtx,1191805,9038660,1,861364194,1191804,30631.951000
